"Peak_ID","Mass","RT","relation.ship","codadw","charge","peakid","identification"
1359,172.1464517,4.64349366666667,"bp",0.875075989,1,1359,"""HMDB00511,  PARA-MENTHANE-38-DIOL,  C01571,  C02904,  C12289,  C12292"""
1360,74.03635753,10.7195352016667,"bp",0.964326698,1,1360,""
1361,106.0265381,9.50960743333333,"bp",0.98248388,1,1361,"""glyceric acid,  HMDB00139,  HMDB06372,  GLYCERATE,  C00258"""
1362,242.0792602,6.82042206166667,"bp",0.965285636,1,1362,""
1363,126.0140569,10.7284181666667,"potential bp",0.940959335,NA,1363,""
1364,110.0035221,6.675894835,"bp",0.988027775,1,1364,"CPD-7038"
1365,181.965497,20.8247013333333,"bp",0.973806537,1,1365,""
1366,243.0203471,6.68292448666667,"+/-SO2 (sulfur compounds)",0.967083091,NA,1366,""
1367,129.9079493,10.1691848833333,"potential bp",0.973272091,NA,1367,""
1368,653.7969604,21.0204478833333,"potential bp",0.971906665,NA,1368,""
1369,147.0663227,10.5708424333333,"bp|N15 isotope #1",0.921233333,NA,1369,""
1370,434.2432717,4.59070353,"fragment?",0.966856387,NA,1370,"""C03630,  L-1-LYSOPHOSPHATIDATE,  HMDB07856,  HMDB07852"""
1371,268.8935103,7.21641377666667,"potential bp",0.974222436,NA,1371,""
1372,167.0524984,7.56139774333333,"bp|C13 isotope #1",0.967503588,NA,1372,""
1373,306.0411693,11.3979180216667,"potential bp",0.952730983,NA,1373,""
1374,181.8202882,10.5231005583333,"potential bp",0.966466384,NA,1374,""
1375,187.129051,3.91873761833333,"bp",0.936919755,1,1375,""
1376,143.1072092,4.26488276,"bp",0.936202048,1,1376,""
1377,526.2891853,4.363350875,"bp|C13 isotope #1",0.958748151,NA,1377,""
1378,870.5825233,3.906123815,"872.60-H2",0.965988822,NA,1378,""
1379,156.1151293,6.909610685,"fragment?",0.951841825,NA,1379,"""C08471,  C08501,  HMDB04362,  CPD-10806,  NONANE-46-DIONE,  C02445"""
1380,166.9807177,21.04920635,"fragment?",0.96654099,NA,1380,""
1381,238.1318934,4.776074695,"bp",0.93879427,1,1381,""
1382,530.4338637,3.429104805,"natural alkane chains",0.955331363,NA,1382,""
1383,198.0893238,8.11410127666667,"bp",0.974153414,1,1383,"""C06579,  HMDB04998,  CPD-12445,  C17454,  C09853,  CPD-1005,  CPD-5702,  C16644"""
1384,475.410751,3.767555965,"potential bp",0.960835973,NA,1384,""
1385,156.954343,22.8262674666667,"bp",0.964223224,1,1385,""
1386,181.9498797,11.79084282,"potential bp",0.921783035,NA,1386,""
1387,167.0252656,7.54162051166667,"bp",0.97709764,1,1387,"HMDB06462"
1388,200.0686337,4.93798352333333,"bp",0.908541642,1,1388,""
1389,172.1100437,4.453856785,"bp",0.976586581,1,1389,"""4-HYDROPEROXYOCTADECA-T-2-NONENAL,  C16322"""
1390,230.0250012,3.95946745,"bp",0.948835407,1,1390,""
1391,211.9902136,9.87034233666667,"bp",0.978552619,1,1391,""
1392,768.5513756,3.91640670166667,"bp|C13 isotope #1",0.955297221,NA,1392,""
1393,284.8086205,22.4801861,"potential bp",0.972323369,NA,1393,""
1394,175.9620337,11.809443175,"bp|N15 isotope #1",0.993531391,NA,1394,""
1395,199.8724152,22.2377615333333,"potential bp",0.983485587,NA,1395,""
1396,212.0911112,7.04196727833333,"fragment?",0.946972869,NA,1396,"PEPTIDE_174"
1397,128.9046224,22.2929623833333,"bp",0.98464112,1,1397,""
1398,113.0476867,10.7091661433333,"bp",0.964241437,1,1398,"""pyrroline carboxylate,  CPD0-1103,  L-DELTA1-PYRROLINE_5-CARBOXYLATE,  C03912,  C03564,  C03565,  HMDB06875,  C07275,  l-delta(1)-pyrroline_5-carboxylate,  HMDB01301,  GLUTARIMIDE,  C04322"""
1399,175.0242315,10.3552249233333,"hydrogen",0.962146565,NA,1399,"""C01041,  4S5S-45-DIHYDROXY-26-DIOXOHEXANOATE,  CPD-343,  CPD-318,  CPD-37"""
1400,265.1372609,4.46551197333333,"bp",0.944244895,1,1400,""
1401,744.5508102,3.92636738333333,"bp",0.957048659,1,1401,""
1402,100.0523632,6.97362264,"fragment?",0.924099189,NA,1402,"""CPD-8879,  C08279,  HMDB00509,  23-PENTANEDIONE,  HMDB02167,  C15499,  CPD-4483,  CPD-4482,  5-VALEROLACTONE,  HMDB01862,  HMDB01470,  CPD-9052,  C12523,  C12524,  C12521,  C12522,  C12520,  C12518,  C12519,  C14527,  C02240"""
1403,314.246156,3.85084182333333,"bp",0.954419847,1,1403,"""octadecanedioic acid,  HMDB00782,  dihydroxy-octadecenoic acid,  HMDB04704,  HMDB04705,  hydroxy-epoxy-octadecanoic acid,  C07355,  C14829,  C14828,  CONTAMINANTDB_0114"""
1404,167.9859293,5.96065058666667,"fragment?",0.969317707,NA,1404,""
1405,118.9451514,22.7733093166667,"potential bp|C13 isotope #1",0.948890003,NA,1405,""
1406,266.1155387,4.47200349,"fragment?",0.957850003,NA,1406,""
1407,174.0140173,7.92889394166667,"bp",0.973828692,1,1407,""
1408,294.8984686,22.8396074666667,"potential bp",0.945413437,NA,1408,""
1409,140.0143647,22.6271361833333,"bp",0.975761708,1,1409,""
1410,436.2589123,4.57825260666667,"bp",0.971264257,1,1410,"""GPP(18:1/1),  C03805,  C03806,  HMDB11133,  CPD0-2113,  HMDB07855,  HMDB07851"""
1411,895.5948794,3.887449825,"natural alkane chains",0.965064496,NA,1411,"CONTAMINANTDB_0329"
1412,176.0990379,10.9429268683333,"potential bp|C13 isotope #1",0.940453331,NA,1412,""
1413,137.0418941,8.62740316666667,"bp|C13 isotope #1",0.959149624,NA,1413,""
1414,293.7745748,22.5027812833333,"potential bp",0.981974558,NA,1414,""
1415,213.0250643,8.163389475,"potential bp",0.955022679,NA,1415,""
1416,127.0633437,7.02425520666667,"bp",0.956078627,1,1416,"""C04092,  C08268,  C08292,  HMDB12130,  C13694,  CPD-9757,  CPD0-903,  C10149,  C00450,  HMDB01084"""
1417,322.0877905,10.712465385,"potential bp",0.920110609,NA,1417,""
1418,171.0871099,8.807653945,"bp",0.958969215,1,1418,""
1419,174.0641044,8.46789716666667,"bp",0.980737073,1,1419,"""N-FORMIMINO-L-GLUTAMATE,  HMDB00854,  HMDB06028,  C00439,  C16674"""
1420,724.5249861,3.91430350666667,"natural alkane chains|C13 isotope #1",0.956201195,NA,1420,""
1421,247.9991206,12.3645940133333,"bp",0.951375669,1,1421,""
1422,79.97385072,22.7368271,"fragment?",0.965574823,NA,1422,""
1423,715.5163549,3.92204092666667,"bp",0.964667322,1,1423,"""CPD-8284,  HMDB09283,  HMDB09251,  HMDB09088,  HMDB09056,  HMDB09023,  HMDB08867,  HMDB08835,  HMDB08928,  HMDB08959,  HMDB08960,  GPE(34:2/2)"""
1424,174.1256493,4.07121595333333,"bp",0.958566444,1,1424,""
1425,254.0395308,10.7603346233333,"potential bp",0.941997516,NA,1425,"""C08275,  CPD-3740"""
1426,416.3293343,3.85235267333333,"bp",0.948979141,1,1426,"""C08914,  C08913,  HMDB12453,  HMDB12457,  HMDB12459,  HMDB00430,  C08127,  C08128,  CPD-1946,  C01673,  C03963,  HMDB02197,  HMDB06720,  C15633,  HMDB06226,  C17331,  C17332,  C17333,  C17336,  C17339,  C07712,  CPD-7237,  HMDB01903,  C12919,  HMDB01420,  CALCITRIOL,  C12929,  C12927,  C12928,  C12925,  C12926,  C12923,  C12924,  C12921,  C12922,  C12920,  C12932,  C12930,  C12931,  C16819,  C16493"""
1427,127.0189,10.7304988666667,"bp|O18 isotope #1",0.935958673,NA,1427,"C14450"
1428,302.1733884,4.04277141666667,"bp",0.937160266,1,1428,"C13870"
1429,556.3212211,4.69539521833333,"558.34-H2",0.956555094,NA,1429,""
1430,138.041296,9.34174594833333,"bp|O18 isotope #1",0.961867143,NA,1430,""
1431,73.94999004,10.1861066583333,"bp",0.970364,1,1431,""
1432,236.1777927,3.682323755,"bp",0.952593545,1,1432,"""HMDB02352,  CPD-4743,  CPD-4661,  LATIA-LUCIFERIN,  C17604,  C17493,  C09678,  C09681,  C09700,  C09733,  C09627,  C02293,  C16946,  C16502"""
1433,543.3177036,4.71705576666667,"methylation (-H2O)",0.949704515,NA,1433,""
1434,227.0197623,10.122932255,"bp",0.967325552,1,1434,"""C03734,  C05765,  C03287,  HMDB01228,  L-GLUTAMATE-5-P"""
1435,175.9944275,4.83725170666667,"potential bp",0.954942389,NA,1435,""
1436,118.9359934,13.772185415,"bp",0.994204918,1,1436,""
1437,328.0991655,8.67261700166667,"bp",0.97895695,1,1437,""
1438,201.0639105,8.32811383333333,"potential bp",0.963614008,NA,1438,"N2-ACETYL-ALPHA-AMIN"
1439,480.3049576,4.47429917166667,"bp",0.963615735,1,1439,""
1440,608.3525429,4.48304506833333,"potential bp",0.947131667,NA,1440,""
1441,139.867438,10.1710605966667,"fragment?",0.953210526,NA,1441,""
1442,183.0355595,8.34729309333333,"bp",0.978658224,1,1442,"C17239"
1443,148.0734063,10.5764542616667,"bp|O18 isotope #1",0.935915174,NA,1443,"""mevalonate,  C04104,  C06007,  C06471,  CPD-11914,  CPD-11912,  CPD-11913,  HMDB12140,  HMDB00227,  MEVALONATE,  1-KETO-2-METHYLVALERATE,  C03348,  CPD-9399,  CPD-9396,  CPD-9395,  CPD-9394,  CPD-9388,  C00418,  L-PANTOATE,  C00522,  C02104"""
1444,151.0468682,9.03839247,"bp",0.964477348,1,1444,""
1445,224.0353385,9.38621491666667,"potential bp",0.94797539,NA,1445,""
1446,587.3708371,4.48599577666667,"potential bp",0.953574572,NA,1446,""
1447,113.9445756,14.0113392833333,"bp",0.944032637,1,1447,"C05529"
1448,284.1988453,4.54555449666667,"bp",0.942588507,1,1448,"""CPD-10511,  C16505"""
1449,208.0583768,10.9513859316667,"fragment?",0.965904972,NA,1449,""
1450,144.0058085,9.87156213166667,"fragment?",0.982174513,NA,1450,"""METHYLOXALO-ACETATE,  CPD-9778"""
1451,80.96412628,10.7414016083333,"fragment?",0.945676077,NA,1451,""
1452,180.078736,4.26000970666667,"bp",0.961000087,1,1452,"""CONIFERYL-ALCOHOL,  C15475,  HMDB11751,  C00590,  CPD-11530"""
1453,571.3492188,4.56124709833333,"fragment?",0.965605164,NA,1453,""
1454,437.2528507,3.96188917166667,"potential bp",0.967922492,NA,1454,""
1455,203.0795141,8.23155739666667,"potential bp",0.973766265,NA,1455,"""CPD-10762,  C12986"""
1456,155.972929,12.7131879016667,"bp",0.93675351,1,1456,""
1457,191.0430042,9.71469255,"de-amination",0.980104227,NA,1457,"""C08294,  C07714,  C14695"""
1458,736.5376851,4.20882237666667,"bp",0.963692634,1,1458,""
